message_id,label,date,word_count,sentence_count,char_count,avg_sentence_length,flesch_kincaid_grade
27539,spam,2005-07-20,98,12,638,8.166666666666666,6.739897959183672
27540,spam,2005-07-20,74,2,387,37.0,14.945405405405406
27541,spam,2005-07-20,44,3,265,14.666666666666666,8.366363636363637
27542,spam,2005-07-20,41,3,268,13.666666666666666,10.461951219512198
27543,spam,2005-07-20,40,4,205,10.0,7.360526315789475
27544,spam,2005-07-20,40,4,205,10.0,7.671052631578949
27545,spam,2005-07-20,37,1,215,37.0,19.88864864864865
27546,spam,2005-07-20,98,12,640,8.166666666666666,7.101122448979591
27547,spam,2005-07-20,370,13,2217,28.46153846153846,14.996081081081083
27548,spam,2005-07-20,61,9,388,6.777777777777778,7.308340163934428
27549,spam,2005-07-20,164,22,1081,7.454545454545454,10.461951219512198
27550,spam,2005-07-20,39,5,229,7.8,5.074000000000002
27551,spam,2005-07-20,365,22,2259,16.59090909090909,11.650936073059363
27552,spam,2005-07-20,1224,59,7961,20.74576271186441,14.257996357012754
27553,spam,2005-07-20,143,10,894,14.3,11.26796328671329
27554,spam,2005-07-20,276,46,1650,6.0,4.827027470274704
27555,spam,2005-07-20,238,18,1391,13.222222222222221,8.160714662447258
27556,spam,2005-07-20,26,5,187,5.2,10.028461538461539
27557,spam,2005-07-20,98,12,641,8.166666666666666,6.8603061224489785
27558,spam,2005-07-20,249,15,1545,16.6,11.060484796328168
27559,spam,2005-07-20,98,12,640,8.166666666666666,6.8603061224489785
27560,spam,2005-07-20,39,4,245,9.75,8.299210526315793
27561,spam,2005-07-20,32,4,175,8.0,4.861250000000002
27562,spam,2005-07-20,61,9,387,6.777777777777778,6.728012295081967
27563,spam,2005-07-20,119,11,794,10.818181818181818,10.669244767970884
27564,spam,2005-07-20,38,4,239,9.5,7.367631578947371
27565,spam,2005-07-20,59,9,397,6.555555555555555,7.08625
27566,spam,2005-07-20,1724,129,10614,13.364341085271318,9.117905141052923
27567,spam,2005-07-20,62,9,392,6.888888888888889,6.1352534562212
27568,spam,2005-07-20,59,9,395,6.555555555555555,8.08625
27569,spam,2005-07-20,61,9,392,6.777777777777778,7.501782786885244
27570,spam,2005-07-20,36,5,207,7.2,4.679642857142859
27571,spam,2005-07-20,36,5,207,7.2,4.679642857142859
27572,spam,2005-07-20,192,16,1215,12.0,10.883939393939396
27573,spam,2005-07-20,32,5,187,6.4,7.376250000000002
27574,spam,2005-07-20,900,47,6201,19.148936170212767,13.712978896103898
27575,spam,2005-07-20,39,5,246,7.8,4.883421052631579
27576,spam,2005-07-20,39,5,246,7.8,4.883421052631579
27577,spam,2005-07-20,63,9,395,7.0,7.897123015873017
27578,spam,2005-07-20,58,9,309,6.444444444444445,2.6979949874686717
27579,spam,2005-07-20,198,20,1269,9.9,6.280808080808079
27580,spam,2005-07-21,56,8,317,7.0,5.182962962962968
27581,spam,2005-07-21,47,5,274,9.4,5.312391304347827
27582,spam,2005-07-21,296,28,1685,10.571428571428571,5.999545454545455
27583,spam,2005-07-21,49,6,267,8.166666666666666,3.4034285714285737
27584,spam,2005-07-21,388,28,2460,13.857142857142858,9.90705763397371
27585,spam,2005-07-21,33,4,191,8.25,3.3862500000000004
27586,spam,2005-07-21,98,12,640,8.166666666666666,6.739897959183672
27587,spam,2005-07-21,98,12,643,8.166666666666666,6.8603061224489785
27588,spam,2005-07-21,611,37,4027,16.513513513513512,12.55967215630115
27589,spam,2005-07-21,98,12,641,8.166666666666666,6.25826530612245
27590,spam,2005-07-21,98,12,638,8.166666666666666,6.619489795918369
27591,spam,2005-07-21,614,39,4061,15.743589743589743,12.967089418934538
27592,spam,2005-07-21,98,12,640,8.166666666666666,6.499081632653059
27593,spam,2005-07-21,98,12,639,8.166666666666666,6.980714285714285
27594,spam,2005-07-21,98,12,641,8.166666666666666,6.619489795918369
27595,spam,2005-07-21,98,12,641,8.166666666666666,6.8603061224489785
27596,spam,2005-07-21,30,3,190,10.0,10.320000000000004
27597,spam,2005-07-21,98,12,643,8.166666666666666,6.378673469387756
27598,spam,2005-07-21,53,6,286,8.833333333333334,4.383823529411767
27599,spam,2005-07-21,98,12,640,8.166666666666666,6.739897959183672
27600,spam,2005-07-21,155,17,900,9.117647058823529,5.580649350649352
27601,spam,2005-07-21,62,8,313,7.75,4.123706896551727
27602,spam,2005-07-21,98,12,639,8.166666666666666,6.619489795918369
27603,spam,2005-07-21,927,39,5697,23.76923076923077,12.37669546436285
27604,spam,2005-07-21,74,5,431,14.8,8.208783783783787
27605,spam,2005-07-21,98,12,641,8.166666666666666,6.739897959183672
27606,spam,2005-07-21,98,12,638,8.166666666666666,6.739897959183672
27607,spam,2005-07-21,59,5,316,11.8,6.837448275862069
27608,spam,2005-07-21,207,5,1136,41.4,16.701930348258703
27609,spam,2005-07-21,54,6,296,9.0,4.1078301886792445
27610,spam,2005-07-21,232,14,1428,16.571428571428573,9.592186147186151
27611,spam,2005-07-21,65,9,368,7.222222222222222,5.362142857142857
27612,spam,2005-07-21,301,31,1983,9.709677419354838,7.758900439395564
27613,spam,2005-07-21,231,5,1232,46.2,17.76269603524229
27614,spam,2005-07-21,98,12,644,8.166666666666666,6.8603061224489785
27615,spam,2005-07-21,850,40,5747,21.25,12.760714285714286
27616,spam,2005-07-21,59,7,330,8.428571428571429,4.612000000000002
27617,spam,2005-07-21,98,12,641,8.166666666666666,6.8603061224489785
27618,spam,2005-07-21,98,12,638,8.166666666666666,6.739897959183672
27619,spam,2005-07-21,61,9,392,6.777777777777778,6.534569672131148
27620,spam,2005-07-21,98,12,640,8.166666666666666,6.619489795918369
27621,spam,2005-07-21,98,12,644,8.166666666666666,6.739897959183672
27622,spam,2005-07-21,93,8,575,11.625,9.106612903225805
27623,spam,2005-07-21,152,13,917,11.692307692307692,9.472982456140354
27624,spam,2005-07-21,173,9,1153,19.22222222222222,11.959845857418113
27625,spam,2005-07-21,55,7,339,7.857142857142857,5.830330188679245
27626,spam,2005-07-21,98,12,641,8.166666666666666,6.378673469387756
27627,spam,2005-07-21,80,10,461,8.0,5.438465189873419
27628,spam,2005-07-21,98,12,639,8.166666666666666,6.980714285714285
27629,spam,2005-07-21,411,30,2567,13.7,9.94059805825243
27630,spam,2005-07-21,49,2,284,24.5,21.5675
27631,spam,2005-07-21,98,12,642,8.166666666666666,6.499081632653059
27632,spam,2005-07-21,553,28,3053,19.75,10.64409937888199
27633,spam,2005-07-21,98,12,642,8.166666666666666,6.980714285714285
27634,spam,2005-07-21,98,12,641,8.166666666666666,6.739897959183672
27635,spam,2005-07-21,700,44,4440,15.909090909090908,10.611489971346707
27636,spam,2005-07-21,599,41,3865,14.609756097560975,14.103350083752094
27637,spam,2005-07-21,34,3,185,11.333333333333334,5.488823529411768
27638,spam,2005-07-21,98,12,638,8.166666666666666,6.619489795918369
27639,spam,2005-07-21,98,12,639,8.166666666666666,6.619489795918369
27640,spam,2005-07-21,98,12,640,8.166666666666666,6.619489795918369
27641,spam,2005-07-21,98,12,642,8.166666666666666,6.619489795918369
27642,spam,2005-07-21,98,12,639,8.166666666666666,6.619489795918369
27643,spam,2005-07-21,378,23,2321,16.434782608695652,10.269471204188484
27644,spam,2005-07-21,98,12,641,8.166666666666666,6.739897959183672
27645,spam,2005-07-21,98,12,639,8.166666666666666,6.619489795918369
27646,spam,2005-07-21,289,13,1601,22.23076923076923,10.287279151943462
27647,spam,2005-07-21,98,12,638,8.166666666666666,6.980714285714285
27648,spam,2005-07-21,98,12,640,8.166666666666666,6.499081632653059
27649,spam,2005-07-21,98,12,642,8.166666666666666,6.378673469387756
27650,spam,2005-07-21,98,12,640,8.166666666666666,6.619489795918369
27651,spam,2005-07-21,194,32,1159,6.0625,5.368200261780107
27652,spam,2005-07-21,98,12,641,8.166666666666666,6.8603061224489785
27653,spam,2005-07-21,98,12,641,8.166666666666666,6.980714285714285
27654,spam,2005-07-21,98,12,637,8.166666666666666,6.739897959183672
27655,spam,2005-07-21,98,12,639,8.166666666666666,6.499081632653059
27656,spam,2005-07-21,98,12,641,8.166666666666666,6.619489795918369
27657,spam,2005-07-21,98,12,640,8.166666666666666,6.499081632653059
27658,spam,2005-07-21,98,12,639,8.166666666666666,6.8603061224489785
27659,spam,2005-07-21,98,12,642,8.166666666666666,6.8603061224489785
27660,spam,2005-07-21,98,12,640,8.166666666666666,6.378673469387756
27661,spam,2005-07-21,98,12,640,8.166666666666666,6.739897959183672
27662,spam,2005-07-21,98,12,641,8.166666666666666,6.619489795918369
27663,spam,2005-07-21,98,12,640,8.166666666666666,6.739897959183672
27664,spam,2005-07-21,43,4,277,10.75,7.0478571428571435
27665,spam,2005-07-21,98,12,640,8.166666666666666,6.378673469387756
27666,spam,2005-07-21,46,5,271,9.2,7.324444444444445
27667,spam,2005-07-21,34,5,204,6.8,5.456117647058825
27668,spam,2005-07-21,98,12,639,8.166666666666666,6.25826530612245
27669,spam,2005-07-21,98,12,639,8.166666666666666,6.739897959183672
27670,spam,2005-07-21,72,7,452,10.285714285714286,6.974295774647889
27671,spam,2005-07-21,98,12,639,8.166666666666666,6.739897959183672
27672,spam,2005-07-21,206,18,1203,11.444444444444445,7.888495145631069
27673,spam,2005-07-21,566,50,3453,11.32,8.84922301304864
27674,spam,2005-07-21,98,12,638,8.166666666666666,6.739897959183672
27675,spam,2005-07-21,98,12,642,8.166666666666666,6.8603061224489785
27676,spam,2005-07-21,98,12,639,8.166666666666666,6.980714285714285
27677,spam,2005-07-21,98,12,638,8.166666666666666,6.739897959183672
27678,spam,2005-07-21,16,2,84,8.0,4.840000000000003
27679,spam,2005-07-21,98,12,640,8.166666666666666,6.980714285714285
27680,spam,2005-07-21,71,8,458,8.875,9.116637681159421
27681,spam,2005-07-21,290,31,1667,9.35483870967742,7.805689655172415
27682,spam,2005-07-21,47,5,275,9.4,6.980608695652176
27683,spam,2005-07-21,37,5,206,7.4,4.308888888888891
27684,spam,2005-07-21,35,9,230,3.888888888888889,6.239285714285714
27685,spam,2005-07-21,30,5,203,6.0,5.821666666666669
27686,spam,2005-07-21,30,5,203,6.0,5.428333333333338
27687,spam,2005-07-21,27,5,155,5.4,4.090370370370373
27688,spam,2005-07-21,35,4,189,8.75,7.080714285714286
27689,spam,2005-07-22,618,9,2363,68.66666666666667,24.001974110032368
27690,spam,2005-07-22,622,9,2387,69.11111111111111,24.111886387995714
27691,spam,2005-07-22,618,9,2371,68.66666666666667,23.963786407766992
27692,spam,2005-07-22,621,9,2376,69.0,24.089082125603863
27693,spam,2005-07-22,300,31,1972,9.67741935483871,7.858666666666668
27694,spam,2005-07-22,148,15,930,9.866666666666667,8.759027027027027
27695,spam,2005-07-22,32,5,189,6.4,4.606000000000005
27696,spam,2005-07-22,148,15,932,9.866666666666667,8.91848648648649
27697,spam,2005-07-22,98,12,640,8.166666666666666,6.499081632653059
27698,spam,2005-07-22,524,43,3179,12.186046511627907,9.437307692307694
27699,spam,2005-07-22,98,12,641,8.166666666666666,6.8603061224489785
27700,spam,2005-07-22,98,12,639,8.166666666666666,6.499081632653059
27701,spam,2005-07-22,98,12,639,8.166666666666666,6.739897959183672
27702,spam,2005-07-22,98,12,642,8.166666666666666,6.619489795918369
27703,spam,2005-07-22,98,12,639,8.166666666666666,6.8603061224489785
27704,spam,2005-07-22,98,12,639,8.166666666666666,6.619489795918369
27705,spam,2005-07-22,98,12,637,8.166666666666666,6.378673469387756
27706,spam,2005-07-22,15,6,93,2.5,0.7083333333333321
27707,spam,2005-07-22,98,12,641,8.166666666666666,6.499081632653059
27708,spam,2005-07-22,38,5,231,7.6,6.833716216216214
27709,spam,2005-07-22,98,12,643,8.166666666666666,6.8603061224489785
27710,spam,2005-07-22,43,8,255,5.375,4.503534883720931
27711,spam,2005-07-22,98,12,640,8.166666666666666,6.619489795918369
27712,spam,2005-07-22,98,12,637,8.166666666666666,6.378673469387756
27713,spam,2005-07-22,38,8,243,4.75,4.537669172932336
27714,spam,2005-07-22,44,6,247,7.333333333333333,3.954697674418604
27715,spam,2005-07-22,98,12,640,8.166666666666666,7.101122448979591
27716,ham,2000-06-06,538,32,3659,16.8125,14.82671641791045
27717,ham,2000-06-06,63,5,377,12.6,8.535645161290322
27718,ham,2000-06-07,388,13,2671,29.846153846153847,18.52474226804124
27719,ham,2000-06-08,132,10,767,13.2,7.436787878787879
27720,ham,2000-06-09,21,2,106,10.5,7.209523809523812
27721,ham,2000-06-09,198,19,1273,10.421052631578947,11.618643578643582
27722,ham,2000-06-12,38,3,239,12.666666666666666,9.534210526315793
27723,ham,2000-06-13,309,7,1896,44.142857142857146,19.688497457235325
27724,ham,2000-06-13,40,3,256,13.333333333333334,8.490000000000002
27725,ham,2000-06-13,121,12,688,10.083333333333334,6.225490196078432
27726,ham,2000-06-14,41,3,259,13.666666666666666,8.159512195121952
27727,ham,2000-06-14,227,18,1366,12.61111111111111,9.569779735682822
27728,ham,2000-06-14,119,4,681,29.75,13.769636752136751
27729,ham,2000-06-14,218,9,1605,24.22222222222222,14.474415584415585
27730,ham,2000-06-14,105,5,655,21.0,11.03047619047619
27731,ham,2000-06-14,143,20,815,7.15,5.172201438848923
27732,ham,2000-06-14,227,11,1471,20.636363636363637,13.276215859030838
27733,ham,2000-06-15,534,39,3388,13.692307692307692,10.489226701916724
27734,ham,2000-06-15,577,25,3688,23.08,14.135217391304352
27735,ham,2000-06-19,264,20,1645,13.2,6.450127041742288
27736,ham,2000-06-19,112,7,637,16.0,10.118181818181817
27737,ham,2000-06-19,101,6,539,16.833333333333332,9.736824742268041
27738,ham,2000-06-19,196,8,1206,24.5,14.248557692307696
27739,ham,2000-06-20,252,17,1452,14.823529411764707,6.995694117647059
27740,ham,2000-06-20,298,28,2071,10.642857142857142,9.332995729103114
27741,ham,2000-06-20,402,12,2523,33.5,16.911318181818185
27742,ham,2000-06-20,298,28,2071,10.642857142857142,9.332995729103114
27743,ham,2000-06-21,39,4,232,9.75,7.671052631578949
27744,ham,2000-06-21,156,8,938,19.5,12.08732600732601
27745,ham,2000-06-21,7,1,52,7.0,7.368571428571428
27746,ham,2000-06-21,145,8,879,18.125,10.607823426573429
27747,ham,2000-06-22,54,8,321,6.75,2.7148677248677267
27748,ham,2000-06-22,61,3,379,20.333333333333332,15.842704918032787
27749,ham,2000-06-22,134,18,828,7.444444444444445,8.138134328358213
27750,ham,2000-06-22,248,12,1577,20.666666666666668,12.834516129032263
27751,ham,2000-06-23,477,30,2741,15.9,7.254858204428267
27752,ham,2000-06-23,361,34,2123,10.617647058823529,7.695726610644261
27753,ham,2000-06-23,186,16,1210,11.625,13.589491691104595
27754,ham,2000-06-26,442,26,2840,17.0,11.703203302961281
27755,ham,2000-06-26,124,7,871,17.714285714285715,8.447603686635947
27756,ham,2000-06-26,310,16,1998,19.375,12.521088709677418
27757,ham,2000-06-26,90,5,457,18.0,8.865028089887641
27758,ham,2000-06-27,469,11,3082,42.63636363636363,21.42097435897436
27759,ham,2000-06-27,596,29,3636,20.551724137931036,11.476164383561649
27760,ham,2000-06-27,148,11,905,13.454545454545455,8.77386301369863
27761,ham,2000-06-27,107,9,589,11.88888888888889,6.835416666666664
27762,ham,2000-06-28,40,5,237,8.0,6.305000000000003
27763,ham,2000-06-28,143,10,902,14.3,9.585687645687646
27764,ham,2000-06-28,12,1,80,12.0,9.740000000000002
27765,ham,2000-06-28,58,6,325,9.666666666666666,7.96844827586207
27766,ham,2000-06-28,546,25,3494,21.84,12.84110805860806
27767,ham,2000-06-29,160,10,948,16.0,9.378860062893086
27768,ham,2000-06-29,109,6,672,18.166666666666668,11.64044036697248
27769,ham,2000-06-29,56,6,330,9.333333333333334,5.2137142857142855
27770,ham,2000-06-29,211,19,1133,11.105263157894736,5.110408577223993
27771,ham,2000-06-29,9,2,59,4.5,6.2755555555555596
27772,ham,2000-06-30,572,22,3765,26.0,16.82507932263815
27773,ham,2000-06-30,48,4,264,12.0,10.566956521739133
27774,ham,2000-06-30,180,6,1024,30.0,15.297777777777778
27775,ham,2000-06-30,51,3,328,17.0,10.262
27776,ham,2000-07-01,128,7,733,18.285714285714285,11.817437500000004
27777,ham,2000-07-02,311,52,1919,5.980769230769231,6.162345266990293
27778,ham,2000-07-05,110,9,654,12.222222222222221,7.265740740740743
27779,ham,2000-07-05,84,8,548,10.5,12.121777108433736
27780,ham,2000-07-05,171,11,994,15.545454545454545,10.10654970760234
27781,ham,2000-07-05,156,11,1009,14.181818181818182,12.988701298701297
27782,ham,2000-07-06,26,3,156,8.666666666666666,8.995384615384616
27783,ham,2000-07-06,178,3,1292,59.333333333333336,27.570224719101123
27784,ham,2000-07-06,217,9,1470,24.11111111111111,15.350852713178295
27785,ham,2000-07-07,520,30,3123,17.333333333333332,11.519077669902916
27786,ham,2000-07-07,30,2,182,15.0,13.030000000000005
27787,ham,2000-07-07,363,4,2595,90.75,50.32396694214876
27788,ham,2000-07-07,536,84,3216,6.380952380952381,6.218387635756059
27789,ham,2000-07-07,207,18,1214,11.5,7.371715686274509
27790,ham,2000-07-07,88,4,601,22.0,14.729281609195407
27791,ham,2000-07-07,8,2,63,4.0,9.655000000000001
27792,ham,2000-07-10,112,9,708,12.444444444444445,11.993116883116887
27793,ham,2000-07-10,173,11,1088,15.727272727272727,10.34641148325359
27794,ham,2000-07-11,277,16,1610,17.3125,9.592132542547706
27795,ham,2000-07-11,152,8,982,19.0,12.625263157894736
27796,ham,2000-07-12,147,8,951,18.375,12.588121330724075
27797,ham,2000-07-12,126,9,682,14.0,8.42353629976581
27798,ham,2000-07-12,42,3,228,14.0,8.522073170731712
27799,ham,2000-07-12,121,6,737,20.166666666666668,12.234857142857145
27800,ham,2000-07-12,198,8,1320,24.75,15.33760786802031
27801,ham,2000-07-12,214,10,1425,21.4,15.01440727699531
27802,ham,2000-07-12,157,9,924,17.444444444444443,9.876488853503187
27803,ham,2000-07-12,114,11,696,10.363636363636363,8.193086283185842
27804,ham,2000-07-12,146,9,1080,16.22222222222222,15.174422700587083
27805,ham,2000-07-13,3459,150,22386,23.06,14.338207570509649
27806,ham,2000-07-13,68,5,423,13.6,12.685294117647064
27807,ham,2000-07-13,64,4,392,16.0,11.853125000000002
27808,ham,2000-07-14,216,26,1281,8.307692307692308,5.031384615384617
27809,ham,2000-07-14,320,22,1866,14.545454545454545,9.3052301600396
27810,ham,2000-07-14,25,2,134,12.5,5.806666666666668
27811,ham,2000-07-14,81,6,503,13.5,10.997500000000002
27812,ham,2000-07-14,150,9,873,16.666666666666668,10.624476190476194
27813,ham,2000-07-14,586,44,3516,13.318181818181818,8.493549488054608
27814,ham,2000-07-14,152,11,861,13.818181818181818,9.858618732261117
27815,ham,2000-07-14,639,87,3938,7.344827586206897,7.341270131163874
27816,ham,2000-07-14,263,14,1631,18.785714285714285,13.531372549019611
27817,ham,2000-07-17,953,62,5676,15.370967741935484,8.000737153618513
27818,ham,2000-07-17,77,4,511,19.25,10.204415584415585
27819,ham,2000-07-17,717,50,4463,14.34,10.191921896792191
27820,ham,2000-07-17,321,5,2277,64.2,29.540625000000002
27821,ham,2000-07-18,2307,59,14583,39.101694915254235,27.022961672473873
27822,ham,2000-07-18,59,3,379,19.666666666666668,12.880000000000003
27823,ham,2000-07-18,133,7,902,19.0,13.060691729323313
27824,ham,2000-07-19,387,16,2358,24.1875,13.199791666666673
27825,ham,2000-07-20,44,5,283,8.8,12.66690476190476
27826,ham,2000-07-20,46,1,218,46.0,19.280434782608697
27827,ham,2000-07-20,47,1,223,47.0,19.812340425531918
27828,ham,2000-07-20,43,4,246,10.75,8.490000000000002
27829,ham,2000-07-20,172,9,1027,19.11111111111111,11.003625730994155
27830,ham,2000-07-20,69,3,390,23.0,11.336521739130436
27831,ham,2000-07-20,9,1,48,9.0,2.342222222222226
27832,ham,2000-07-20,52,5,279,10.4,5.809950980392159
27833,ham,2000-07-20,4,1,25,4.0,3.6700000000000017
27834,ham,2000-07-20,65,5,377,13.0,8.538269230769234
27835,ham,2000-07-20,25,2,156,12.5,7.693000000000001
27836,ham,2000-07-21,52,1,248,52.0,21.709230769230775
27837,ham,2000-07-21,567,33,3370,17.181818181818183,10.030431706773623
27838,ham,2000-07-21,594,49,3958,12.122448979591837,10.941621464829591
27839,ham,2000-07-21,538,26,3324,20.692307692307693,13.158946341463416
27840,ham,2000-07-21,158,15,974,10.533333333333333,9.621693548387096
27841,ham,2000-07-21,256,13,1571,19.692307692307693,10.8040625
27842,ham,2000-07-21,784,112,4559,7.0,6.760540540540543
27843,ham,2000-07-21,187,9,1219,20.77777777777778,14.700724637681159
27844,ham,2000-07-24,36,2,218,18.0,9.785555555555558
27845,ham,2000-07-24,207,19,1260,10.894736842105264,7.998313442211057
27846,ham,2000-07-25,152,21,795,7.238095238095238,2.8367887931034517
27847,ham,2000-07-25,89,9,476,9.88888888888889,3.0862745098039213
27848,ham,2000-07-25,207,10,1334,20.7,11.86609223300971
27849,ham,2000-07-25,142,5,752,28.4,12.874000000000006
27850,ham,2000-07-26,15,1,90,15.0,9.140000000000004
27851,ham,2000-07-26,181,7,1144,25.857142857142858,14.57384372533544
27852,ham,2000-07-26,202,14,1275,14.428571428571429,10.733378561736775
27853,ham,2000-07-27,114,8,631,14.25,6.011359649122809
27854,ham,2000-07-27,186,5,1223,37.2,17.696494623655912
27855,ham,2000-07-27,2475,146,15545,16.95205479452055,11.03804220779221
27856,ham,2000-07-27,293,13,1957,22.53846153846154,18.917436868686874
27857,ham,2000-07-27,153,7,881,21.857142857142858,11.212717086834736
27858,ham,2000-07-28,113,7,600,16.142857142857142,7.358333333333334
27859,ham,2000-07-28,23,1,140,23.0,14.414782608695656
27860,ham,2000-07-28,143,11,882,13.0,10.091246200607905
27861,ham,2000-07-31,58,6,406,9.666666666666666,10.966206896551725
27862,ham,2000-07-31,39,3,233,13.0,11.383157894736843
27863,ham,2000-07-31,52,2,342,26.0,27.609230769230773
27864,ham,2000-07-31,19,4,133,4.75,11.093947368421052
27865,ham,2000-07-31,555,22,3644,25.227272727272727,15.276023751023754
27866,ham,2000-08-01,82,3,512,27.333333333333332,19.82682926829268
27867,ham,2000-08-01,140,8,786,17.5,8.597857142857144
27868,ham,2000-08-02,153,9,840,17.0,8.219076797385622
27869,ham,2000-08-02,410,29,2656,14.137931034482758,9.59965853658537
27870,ham,2000-08-03,145,5,887,29.0,15.285678321678322
27871,ham,2000-08-03,203,13,1163,15.615384615384615,9.497000000000003
27872,ham,2000-08-03,355,18,2051,19.72222222222222,10.901375722543353
27873,ham,2000-08-03,460,21,2685,21.904761904761905,11.73776422764228
27874,ham,2000-08-03,296,16,1792,18.5,11.320000000000004
27875,ham,2000-08-04,98,7,647,14.0,6.966904761904761
27876,ham,2000-08-04,211,12,1267,17.583333333333332,12.662838915470498
27877,ham,2000-08-04,291,12,1844,24.25,13.135172413793104
27878,ham,2000-08-04,32,3,191,10.666666666666666,10.248548387096779
27879,ham,2000-08-04,5,1,36,5.0,7.600000000000001
27880,ham,2000-08-04,4,2,31,2.0,9.57
27881,ham,2000-08-04,697,80,4132,8.7125,7.625890878090367
27882,ham,2000-08-04,264,18,1565,14.666666666666666,9.419102661596959
27883,ham,2000-08-07,7,1,50,7.0,9.054285714285715
27884,ham,2000-08-07,47,3,258,15.666666666666666,7.063913043478262
27885,ham,2000-08-07,6,2,45,3.0,8.383333333333333
27886,ham,2000-08-07,106,10,666,10.6,12.222358490566041
27887,ham,2000-08-08,207,17,1298,12.176470588235293,9.216042097998624
27888,ham,2000-08-08,169,8,1039,21.125,12.501508875739649
27889,ham,2000-08-08,78,2,434,39.0,17.6225641025641
27890,ham,2000-08-08,184,8,1280,23.0,16.286441256830603
27891,ham,2000-08-08,116,7,767,16.571428571428573,13.904551724137935
27892,ham,2000-08-08,430,27,2449,15.925925925925926,9.211331923890068
27893,ham,2000-08-09,68,3,355,22.666666666666668,16.064117647058826
27894,ham,2000-08-09,71,4,420,17.75,12.254084507042254
27895,ham,2000-08-09,125,7,716,17.857142857142858,12.096
27896,ham,2000-08-09,862,19,5749,45.36842105263158,23.738901515151515
27897,ham,2000-08-10,521,30,3227,17.366666666666667,11.773920321392705
27898,ham,2000-08-10,529,32,3018,16.53125,9.31266433704754
27899,ham,2000-08-10,836,28,5805,29.857142857142858,16.859425837320575
27900,ham,2000-08-10,332,13,1900,25.53846153846154,12.363884615384617
27901,ham,2000-08-10,124,9,698,13.777777777777779,5.172076502732242
27902,ham,2000-08-10,6,1,47,6.0,10.350000000000001
27903,ham,2000-08-11,193,6,1271,32.166666666666664,13.989179894179895
27904,ham,2000-08-11,166,16,932,10.375,6.168765432098766
27905,ham,2000-08-11,280,16,1685,17.5,11.206208791208795
27906,ham,2000-08-14,32,2,192,16.0,15.912903225806453
27907,ham,2000-08-14,425,21,2714,20.238095238095237,13.179801857585144
27908,ham,2000-08-14,299,15,1818,19.933333333333334,11.083515151515154
27909,ham,2000-08-15,78,13,530,6.0,6.9673846153846135
27910,ham,2000-08-15,75,3,458,25.0,14.456
27911,ham,2000-08-15,8,1,50,8.0,5.230000000000004
27912,ham,2000-08-16,249,21,1632,11.857142857142858,9.243817204301077
27913,ham,2000-08-17,35,6,256,5.833333333333333,8.724469696969699
27914,ham,2000-08-17,494,25,3243,19.76,13.438739837398376
27915,ham,2000-08-17,129,6,760,21.5,12.095775193798449
27916,ham,2000-08-17,243,11,1501,22.09090909090909,13.932651452282158
27917,ham,2000-08-17,223,20,1311,11.15,6.650635276532139
27918,ham,2000-08-18,734,73,4327,10.054794520547945,7.677061745376744
27919,ham,2000-08-21,491,30,3430,16.366666666666667,9.387755102040817
27920,ham,2000-08-21,288,39,1618,7.384615384615385,3.8914440572977185
27921,ham,2000-08-21,324,12,2251,27.0,16.514197530864198
27922,ham,2000-08-22,2875,157,16946,18.312101910828027,10.251483857256023
27923,ham,2000-08-22,105,6,770,17.5,12.699761904761907
27924,ham,2000-08-22,360,25,2251,14.4,10.307733439744617
27925,ham,2000-08-22,1356,97,8564,13.97938144329897,9.42510643015521
27926,ham,2000-08-22,48,8,270,6.0,6.298333333333332
27927,ham,2000-08-22,307,18,1819,17.055555555555557,10.21608704620462
27928,ham,2000-08-22,14,1,98,14.0,11.784285714285716
27929,ham,2000-08-23,350,13,2399,26.923076923076923,17.53228571428571
27930,ham,2000-08-24,793,35,4691,22.65714285714286,13.71996071584461
27931,ham,2000-08-24,319,17,2040,18.764705882352942,11.199297805642633
27932,ham,2000-08-24,549,29,3335,18.93103448275862,11.890185185185185
27933,ham,2000-08-24,178,8,1045,22.25,12.271428571428572
27934,ham,2000-08-24,112,9,850,12.444444444444445,7.580846560846563
27935,ham,2000-08-24,495,31,2847,15.96774193548387,9.658935815705593
27936,ham,2000-08-24,711,39,4118,18.23076923076923,10.543885741265346
27937,ham,2000-08-24,290,26,1900,11.153846153846153,8.977260101010103
27938,ham,2000-08-25,148,12,955,12.333333333333334,10.433351351351352
27939,ham,2000-08-25,69,6,384,11.5,7.472272727272728
27940,ham,2000-08-25,137,12,774,11.416666666666666,7.7414814814814825
27941,ham,2000-08-28,80,4,461,20.0,10.592500000000001
27942,ham,2000-08-29,107,6,663,17.833333333333332,12.150846153846157
27943,ham,2000-08-30,293,13,1787,22.53846153846154,13.217994376757265
27944,ham,2000-08-30,961,51,5846,18.84313725490196,12.293295996818667
27945,ham,2000-08-30,132,13,897,10.153846153846153,7.740606060606062
27946,ham,2000-08-30,74,10,434,7.4,4.760743243243244
27947,ham,2000-08-30,246,13,1396,18.923076923076923,9.374132653061228
27948,ham,2000-08-31,275,5,1957,55.0,25.812727272727276
27949,ham,2000-08-31,23,2,135,11.5,6.851521739130437
27950,ham,2000-08-31,104,3,636,34.666666666666664,16.991538461538457
27951,ham,2000-08-31,310,17,2093,18.235294117647058,11.734022770398486
