message_id,label,date,neg,neu,pos,compound
32716,spam,2005-05-04,0.089,0.811,0.1,-0.3806
32717,spam,2005-05-04,0.118,0.821,0.061,-0.6586
32718,spam,2005-05-04,0.028,0.913,0.059,0.9697
32719,spam,2005-05-04,0.022,0.908,0.07,0.9845
32720,spam,2005-05-04,0.027,0.903,0.07,0.9832
32721,spam,2005-05-04,0.026,0.891,0.082,0.8879
32722,spam,2005-05-04,0.057,0.858,0.086,0.4912
32723,spam,2005-05-04,0.119,0.853,0.028,-0.6467
32724,spam,2005-05-04,0.024,0.897,0.08,0.9893
32725,spam,2005-05-04,0.038,0.828,0.134,0.9988
32726,spam,2005-05-04,0.042,0.874,0.084,0.3818
32727,spam,2005-05-05,0.015,0.92,0.065,0.833
32728,spam,2005-05-05,0.014,0.923,0.063,0.8196
32729,spam,2005-05-05,0.118,0.724,0.158,0.34
32730,spam,2005-05-05,0.018,0.824,0.158,0.9316
32731,spam,2005-05-05,0.01,0.771,0.219,0.9918
32732,spam,2005-05-05,0.018,0.752,0.23,0.9957
32733,spam,2005-05-05,0.039,0.865,0.095,0.9772
32734,spam,2005-05-05,0.039,0.873,0.087,0.9732
32735,spam,2005-05-05,0.025,0.891,0.084,0.9615
32736,spam,2005-05-05,0.0,0.927,0.073,0.7901
32737,spam,2005-05-05,0.133,0.679,0.188,0.7926
32738,spam,2005-05-05,0.0,0.841,0.159,0.9816
32739,spam,2005-05-05,0.066,0.901,0.033,-0.2732
32740,spam,2005-05-06,0.053,0.792,0.155,0.8591
32741,spam,2005-05-06,0.12,0.713,0.167,0.5859
32742,spam,2005-05-06,0.062,0.709,0.229,0.7059
32743,spam,2005-05-06,0.01,0.771,0.219,0.9917
32744,spam,2005-05-06,0.004,0.777,0.218,0.999
32745,spam,2005-05-06,0.098,0.788,0.114,0.1847
32746,spam,2005-05-06,0.008,0.836,0.156,0.9981
32747,spam,2005-05-06,0.025,0.918,0.057,0.891
32748,spam,2005-05-06,0.092,0.674,0.234,0.9704
32749,spam,2005-05-06,0.018,0.815,0.167,0.989
32750,spam,2005-05-06,0.0,0.846,0.154,0.6369
32751,spam,2005-05-06,0.025,0.895,0.08,0.961
32752,spam,2005-05-06,0.025,0.901,0.073,0.9531
32753,spam,2005-05-06,0.0,0.947,0.053,0.8011
32754,spam,2005-05-06,0.025,0.891,0.084,0.9645
32755,spam,2005-05-06,0.034,0.874,0.092,0.8735
32756,spam,2005-05-06,0.039,0.751,0.21,0.928
32757,spam,2005-05-06,0.052,0.801,0.147,0.6726
32758,spam,2005-05-06,0.0,0.933,0.067,0.4754
32759,spam,2005-05-06,0.034,0.864,0.102,0.9232
32760,spam,2005-05-07,0.13,0.855,0.015,-0.9545
32761,spam,2005-05-07,0.025,0.895,0.079,0.9584
32762,spam,2005-05-07,0.037,0.757,0.206,0.9988
32763,spam,2005-05-07,0.188,0.667,0.145,-0.5113
32764,spam,2005-05-07,0.071,0.697,0.232,0.8677
32765,spam,2005-05-07,0.086,0.836,0.078,0.1531
32766,spam,2005-05-07,0.0,0.923,0.077,0.4588
32767,spam,2005-05-07,0.0,1.0,0.0,0.0
32768,spam,2005-05-07,0.0,0.836,0.164,0.9485
32769,spam,2005-05-07,0.047,0.864,0.089,0.8402
32770,spam,2005-05-07,0.016,0.781,0.203,0.9977
32771,spam,2005-05-07,0.038,0.84,0.122,0.9688
32772,spam,2005-05-07,0.025,0.912,0.063,0.9142
32773,spam,2005-05-07,0.026,0.905,0.07,0.9313
32774,spam,2005-05-07,0.087,0.876,0.037,-0.7835
32775,spam,2005-05-08,0.025,0.904,0.071,0.9418
32776,spam,2005-05-08,0.047,0.822,0.13,0.8831
32777,spam,2005-05-08,0.078,0.821,0.101,0.9602
32778,spam,2005-05-08,0.009,0.831,0.159,0.9979
32779,spam,2005-05-08,0.04,0.817,0.143,0.9968
32780,spam,2005-05-08,0.035,0.855,0.111,0.6996
32781,spam,2005-05-08,0.061,0.83,0.109,0.7657
32782,spam,2005-05-09,0.07,0.814,0.116,0.7845
32783,spam,2005-05-09,0.123,0.78,0.097,-0.8992
32784,spam,2005-05-09,0.0,1.0,0.0,0.0
32785,spam,2005-05-09,0.035,0.786,0.179,0.9982
32786,spam,2005-05-09,0.032,0.758,0.21,0.9966
32787,spam,2005-05-09,0.015,0.793,0.192,0.9975
32788,spam,2005-05-09,0.064,0.848,0.089,0.5944
32789,spam,2005-05-10,0.025,0.898,0.077,0.952
32790,spam,2005-05-10,0.007,0.935,0.058,0.9545
32791,spam,2005-05-10,0.033,0.754,0.213,0.9989
32792,spam,2005-05-10,0.053,0.817,0.13,0.9601
32793,spam,2005-05-10,0.066,0.841,0.093,0.8689
32794,spam,2005-05-10,0.084,0.778,0.139,0.9744
32795,spam,2005-05-10,0.088,0.88,0.033,-0.7946
32796,spam,2005-05-10,0.123,0.856,0.021,-0.7184
32797,spam,2005-05-10,0.018,0.751,0.231,0.9992
32798,spam,2005-05-10,0.052,0.809,0.139,0.9002
32799,spam,2005-05-10,0.018,0.752,0.23,0.9992
32800,spam,2005-05-10,0.025,0.89,0.085,0.9638
32801,spam,2005-05-10,0.034,0.838,0.127,0.9402
32802,spam,2005-05-10,0.007,0.866,0.126,0.9856
32803,spam,2005-05-11,0.033,0.91,0.057,0.3871
32804,spam,2005-05-11,0.018,0.75,0.233,0.9992
32805,spam,2005-05-11,0.275,0.669,0.057,-0.8172
32806,spam,2005-05-11,0.025,0.896,0.079,0.9559
32807,spam,2005-05-11,0.025,0.897,0.078,0.9565
32808,spam,2005-05-11,0.107,0.81,0.083,0.3451
32809,spam,2005-05-11,0.0,0.93,0.07,0.6164
32810,spam,2005-05-11,0.22,0.693,0.087,-0.9136
32811,spam,2005-05-11,0.079,0.785,0.136,0.8049
32812,spam,2005-05-11,0.148,0.728,0.124,0.1601
32813,spam,2005-05-12,0.0,0.606,0.394,0.858
32814,spam,2005-05-12,0.03,0.782,0.187,0.9973
32815,spam,2005-05-12,0.138,0.683,0.18,0.5696
32816,spam,2005-05-12,0.047,0.814,0.138,0.9111
32817,spam,2005-05-12,0.026,0.784,0.19,0.9818
32818,spam,2005-05-12,0.067,0.893,0.04,-0.6943
32819,spam,2005-05-12,0.0,0.954,0.046,0.5423
32820,spam,2005-05-13,0.245,0.665,0.09,-0.9217
32821,spam,2005-05-13,0.125,0.731,0.144,0.4753
32822,spam,2005-05-13,0.019,0.841,0.14,0.9941
32823,spam,2005-05-13,0.035,0.786,0.179,0.9982
32824,spam,2005-05-13,0.018,0.689,0.293,0.9911
32825,spam,2005-05-13,0.106,0.609,0.286,0.5916
32826,spam,2005-05-13,0.0,0.856,0.144,0.6597
32827,spam,2005-05-13,0.053,0.81,0.137,0.9285
32828,spam,2005-05-13,0.033,0.726,0.241,0.9454
32829,spam,2005-05-13,0.085,0.72,0.195,0.88
32830,spam,2005-05-13,0.015,0.911,0.074,0.9657
32831,spam,2005-05-14,0.021,0.821,0.158,0.9949
32832,spam,2005-05-14,0.134,0.802,0.064,-0.6312
32833,spam,2005-05-14,0.024,0.905,0.071,0.6597
32834,spam,2005-05-14,0.0,0.851,0.149,0.6369
32835,spam,2005-05-14,0.036,0.789,0.175,0.9269
32836,spam,2005-05-14,0.0,0.988,0.012,0.1027
32837,spam,2005-05-14,0.0,0.787,0.213,0.9541
32838,spam,2005-05-14,0.108,0.826,0.066,-0.25
32839,spam,2005-05-14,0.026,0.876,0.099,0.9243
32840,spam,2005-05-14,0.063,0.824,0.113,0.8322
32841,spam,2005-05-15,0.0,1.0,0.0,0.0
32842,spam,2005-05-15,0.054,0.916,0.029,-0.6103
32843,spam,2005-05-15,0.085,0.891,0.025,-0.9001
32844,spam,2005-05-15,0.097,0.762,0.141,0.3147
32845,spam,2005-05-15,0.044,0.852,0.103,0.8402
32846,spam,2005-05-15,0.024,0.861,0.115,0.9983
32847,spam,2005-05-15,0.076,0.715,0.209,0.91
32848,spam,2005-05-15,0.062,0.707,0.231,0.9213
32849,spam,2005-05-15,0.078,0.79,0.132,0.9757
32850,spam,2005-05-15,0.042,0.797,0.161,0.7197
32851,spam,2005-05-15,0.0,0.733,0.267,0.8979
32852,spam,2005-05-15,0.032,0.915,0.052,0.2462
32853,spam,2005-05-15,0.023,0.944,0.033,0.2263
32854,spam,2005-05-15,0.076,0.769,0.155,0.932
32855,spam,2005-05-15,0.267,0.733,0.0,-0.8829
32856,spam,2005-05-16,0.126,0.707,0.168,0.6179
32857,spam,2005-05-16,0.005,0.749,0.246,0.9951
32858,spam,2005-05-16,0.098,0.902,0.0,-0.6124
32859,spam,2005-05-16,0.024,0.674,0.302,0.981
32860,spam,2005-05-16,0.064,0.774,0.162,0.9978
32861,spam,2005-05-16,0.06,0.823,0.117,0.7558
32862,spam,2005-05-16,0.016,0.825,0.16,0.9974
32863,spam,2005-05-16,0.17,0.753,0.077,-0.802
32864,spam,2005-05-16,0.04,0.6,0.36,0.9485
32865,spam,2005-05-16,0.098,0.793,0.109,-0.2869
32866,spam,2005-05-16,0.077,0.748,0.175,0.8555
32867,spam,2005-05-16,0.081,0.828,0.091,0.2382
32868,spam,2005-05-16,0.054,0.8,0.146,0.9596
32869,spam,2005-05-16,0.239,0.679,0.082,-0.5255
32870,spam,2005-05-16,0.089,0.77,0.141,0.7269
32871,spam,2005-05-17,0.023,0.89,0.087,0.8346
32872,spam,2005-05-17,0.089,0.637,0.273,0.9578
32873,spam,2005-05-17,0.099,0.747,0.154,0.8718
32874,spam,2005-05-17,0.088,0.806,0.107,0.3365
32875,spam,2005-05-17,0.018,0.939,0.044,0.5093
32876,spam,2005-05-17,0.082,0.815,0.103,0.5013
32877,spam,2005-05-17,0.012,0.859,0.128,0.9644
32878,spam,2005-05-18,0.0,1.0,0.0,0.0
32879,spam,2005-05-18,0.044,0.886,0.07,0.9804
32880,spam,2005-05-18,0.038,0.892,0.07,0.986
32881,spam,2005-05-18,0.096,0.744,0.159,0.732
32882,spam,2005-05-18,0.032,0.77,0.198,0.9716
32883,spam,2005-05-18,0.078,0.73,0.192,0.8658
32884,spam,2005-05-18,0.118,0.735,0.147,0.6124
32885,spam,2005-05-18,0.016,0.773,0.21,0.9973
32886,spam,2005-05-18,0.013,0.913,0.074,0.802
32887,spam,2005-05-18,0.057,0.775,0.168,0.9563
32888,spam,2005-05-18,0.042,0.886,0.072,0.9861
32889,spam,2005-05-18,0.169,0.707,0.124,-0.2732
32890,spam,2005-05-18,0.122,0.671,0.208,0.6249
32891,spam,2005-05-18,0.166,0.713,0.122,-0.2732
32892,spam,2005-05-18,0.0,0.787,0.213,0.9541
32893,spam,2005-05-18,0.025,0.668,0.308,0.981
32894,spam,2005-05-18,0.024,0.679,0.298,0.9815
32895,spam,2005-05-18,0.033,0.903,0.064,0.5167
32896,spam,2005-05-18,0.06,0.824,0.116,0.7574
32897,spam,2005-05-19,0.062,0.937,0.0,-0.296
32898,spam,2005-05-19,0.0,0.874,0.126,0.3182
32899,spam,2005-05-19,0.0,0.893,0.107,0.7865
32900,spam,2005-05-19,0.046,0.852,0.102,0.4019
32901,spam,2005-05-19,0.111,0.889,0.0,-0.3595
32902,spam,2005-05-19,0.059,0.679,0.262,0.9466
32903,spam,2005-05-19,0.0,0.754,0.246,0.5562
32904,spam,2005-05-19,0.038,0.885,0.077,0.9913
32905,spam,2005-05-19,0.0,0.79,0.21,0.9652
32906,spam,2005-05-19,0.0,0.917,0.083,0.9197
32907,spam,2005-05-19,0.122,0.837,0.041,-0.765
32908,spam,2005-05-20,0.068,0.851,0.082,0.1511
32909,spam,2005-05-20,0.04,0.871,0.089,0.9114
32910,spam,2005-05-20,0.0,0.931,0.069,0.8834
32911,spam,2005-05-20,0.0,0.81,0.19,0.9902
32912,spam,2005-05-20,0.007,0.85,0.144,0.9862
32913,spam,2005-05-20,0.061,0.695,0.243,0.9734
32914,spam,2005-05-20,0.169,0.625,0.206,0.605
32915,spam,2005-05-20,0.094,0.708,0.197,0.9342
32916,spam,2005-05-20,0.02,0.89,0.09,0.9859
32917,spam,2005-05-20,0.017,0.892,0.091,0.9871
32918,spam,2005-05-20,0.0,0.777,0.223,0.8949
32919,spam,2005-05-20,0.027,0.832,0.141,0.8458
32920,spam,2005-05-20,0.0,0.724,0.276,0.8122
32921,spam,2005-05-20,0.0,1.0,0.0,0.0
32922,spam,2005-05-21,0.0,0.96,0.04,0.168
32923,spam,2005-05-21,0.224,0.634,0.142,-0.6249
32924,spam,2005-05-21,0.0,0.862,0.138,0.9949
32925,spam,2005-05-21,0.048,0.839,0.113,0.9854
32926,spam,2005-05-21,0.17,0.607,0.223,0.489
32927,spam,2005-05-21,0.138,0.683,0.18,0.5696
32928,spam,2005-05-21,0.025,0.95,0.025,0.2732
32929,spam,2005-05-21,0.04,0.834,0.126,0.9855
32930,spam,2005-05-21,0.0,1.0,0.0,0.0
32931,spam,2005-05-21,0.072,0.883,0.045,-0.4574
32932,spam,2005-05-21,0.018,0.896,0.086,0.8555
32933,spam,2005-05-21,0.111,0.682,0.207,0.7096
32934,spam,2005-05-22,0.0,1.0,0.0,0.0
32935,spam,2005-05-22,0.064,0.797,0.14,0.9992
32936,spam,2005-05-22,0.031,0.857,0.112,0.9973
32937,spam,2005-05-22,0.041,0.836,0.123,0.9662
32938,spam,2005-05-22,0.073,0.717,0.21,0.9226
32939,spam,2005-05-22,0.088,0.637,0.276,0.9517
32940,spam,2005-05-22,0.02,0.895,0.086,0.8118
32941,spam,2005-05-22,0.021,0.799,0.18,0.9958
32942,spam,2005-05-22,0.09,0.807,0.103,0.25
32943,spam,2005-05-23,0.024,0.681,0.296,0.981
32944,spam,2005-05-23,0.04,0.902,0.058,0.2952
32945,spam,2005-05-23,0.071,0.852,0.077,-0.4404
32946,spam,2005-05-23,0.051,0.795,0.154,0.9873
32947,spam,2005-05-23,0.0,1.0,0.0,0.0
32948,spam,2005-05-23,0.125,0.695,0.18,0.6278
32949,spam,2005-05-23,0.11,0.819,0.071,-0.4767
32950,spam,2005-05-23,0.043,0.785,0.172,0.9937
32951,spam,2005-05-23,0.062,0.836,0.102,0.8286
32952,spam,2005-05-23,0.024,0.795,0.181,0.9903
32953,spam,2005-05-23,0.027,0.842,0.132,0.9993
32954,spam,2005-05-23,0.06,0.85,0.09,0.8753
32955,spam,2005-05-23,0.2,0.717,0.083,-0.6209
32956,spam,2005-05-23,0.119,0.63,0.251,0.886
32957,spam,2005-05-23,0.112,0.76,0.128,0.5514
32958,spam,2005-05-23,0.044,0.771,0.185,0.7998
32959,spam,2005-05-24,0.0,0.948,0.052,0.504
32960,spam,2005-05-24,0.027,0.84,0.133,0.9993
32961,spam,2005-05-24,0.008,0.772,0.22,0.9952
32962,spam,2005-05-24,0.016,0.85,0.134,0.8904
32963,spam,2005-05-24,0.083,0.776,0.141,0.9332
32964,spam,2005-05-24,0.061,0.816,0.122,0.867
32965,spam,2005-05-24,0.0,0.813,0.187,0.9771
32966,spam,2005-05-24,0.035,0.792,0.173,0.998
32967,spam,2005-05-24,0.0,0.824,0.176,0.7236
32968,spam,2005-05-25,0.0,1.0,0.0,0.0
32969,spam,2005-05-25,0.105,0.711,0.184,0.8436
32970,spam,2005-05-25,0.0,0.933,0.067,0.8834
32971,spam,2005-05-25,0.04,0.832,0.128,0.8622
32972,spam,2005-05-25,0.027,0.842,0.132,0.9993
32973,spam,2005-05-25,0.027,0.842,0.132,0.9993
32974,spam,2005-05-25,0.0,1.0,0.0,0.0
32975,spam,2005-05-25,0.058,0.762,0.18,0.7882
32976,spam,2005-05-25,0.061,0.878,0.06,-0.0129
32977,spam,2005-05-26,0.017,0.711,0.272,0.9568
32978,spam,2005-05-26,0.0,1.0,0.0,0.0
32979,spam,2005-05-26,0.008,0.822,0.17,0.998
32980,spam,2005-05-26,0.029,0.769,0.202,0.9969
32981,spam,2005-05-26,0.066,0.898,0.035,-0.6391
32982,spam,2005-05-26,0.077,0.769,0.154,0.6134
32983,spam,2005-05-27,0.023,0.85,0.127,0.966
32984,spam,2005-05-27,0.087,0.828,0.084,-0.8507
32985,spam,2005-05-27,0.158,0.743,0.099,-0.9403
32986,spam,2005-05-27,0.16,0.607,0.232,0.9316
32987,spam,2005-05-27,0.02,0.894,0.087,0.8118
32988,spam,2005-05-27,0.067,0.796,0.137,0.9749
32989,spam,2005-05-27,0.152,0.806,0.042,-0.5267
32990,spam,2005-05-27,0.061,0.711,0.228,0.9213
32991,spam,2005-05-27,0.113,0.74,0.146,0.892
32992,spam,2005-05-27,0.097,0.652,0.252,0.7845
32993,spam,2005-05-27,0.017,0.89,0.093,0.8679
32994,spam,2005-05-27,0.038,0.875,0.088,0.705
32995,spam,2005-05-27,0.022,0.795,0.183,0.935
32996,spam,2005-05-27,0.072,0.795,0.132,0.8945
32997,spam,2005-05-27,0.024,0.681,0.296,0.981
32998,spam,2005-05-27,0.007,0.803,0.19,0.9932
32999,spam,2005-05-27,0.064,0.797,0.14,0.7964
33000,spam,2005-05-28,0.0,0.898,0.102,0.6072
33001,spam,2005-05-28,0.12,0.84,0.04,-0.765
33002,spam,2005-05-28,0.0,0.759,0.241,0.5411
33003,spam,2005-05-28,0.018,0.976,0.006,-0.7399
33004,spam,2005-05-28,0.031,0.73,0.239,0.9384
33005,spam,2005-05-28,0.024,0.678,0.299,0.981
33006,spam,2005-05-28,0.061,0.816,0.123,0.9144
33007,spam,2005-05-28,0.012,0.816,0.172,0.9823
33008,spam,2005-05-29,0.032,0.799,0.169,0.9735
33009,spam,2005-05-29,0.051,0.86,0.089,0.4867
33010,spam,2005-05-29,0.122,0.727,0.151,0.8303
33011,spam,2005-05-29,0.0,0.908,0.092,0.6958
33012,spam,2005-05-29,0.045,0.866,0.09,0.3382
33013,spam,2005-05-29,0.119,0.687,0.194,0.9295
33014,spam,2005-05-30,0.079,0.739,0.182,0.9909
33015,spam,2005-05-30,0.075,0.87,0.054,0.3323
33016,spam,2005-05-30,0.054,0.716,0.23,0.8906
33017,spam,2005-05-30,0.037,0.876,0.087,0.6402
33018,spam,2005-05-30,0.067,0.82,0.112,0.6908
33019,spam,2005-05-30,0.055,0.714,0.231,0.8245
33020,spam,2005-05-31,0.06,0.747,0.192,0.9865
33021,spam,2005-05-31,0.045,0.71,0.245,0.9899
33022,spam,2005-05-31,0.073,0.699,0.228,0.9313
33023,spam,2005-05-31,0.215,0.746,0.04,-0.8885
33024,spam,2005-05-31,0.029,0.875,0.096,0.9442
33025,spam,2005-05-31,0.008,0.882,0.11,0.9993
33026,spam,2005-05-31,0.0,1.0,0.0,0.0
33027,spam,2005-05-31,0.16,0.745,0.095,-0.8568
33028,spam,2005-05-31,0.076,0.722,0.203,0.9022
33029,spam,2005-05-31,0.028,0.887,0.085,0.5859
33030,spam,2005-06-01,0.026,0.782,0.192,0.9979
33031,spam,2005-06-01,0.03,0.807,0.164,0.9966
33032,spam,2005-06-01,0.0,0.807,0.193,0.9457
33033,spam,2005-06-01,0.0,0.875,0.125,0.9654
33034,spam,2005-06-01,0.073,0.727,0.201,0.9092
33035,spam,2005-06-01,0.12,0.84,0.04,-0.765
33036,spam,2005-06-01,0.045,0.805,0.149,0.9377
33037,spam,2005-06-01,0.06,0.714,0.225,0.9213
33038,spam,2005-06-01,0.0,0.909,0.091,0.791
33039,spam,2005-06-02,0.091,0.853,0.056,-0.2607
33040,spam,2005-06-02,0.098,0.869,0.033,-0.765
33041,spam,2005-06-02,0.093,0.821,0.086,-0.7882
33042,spam,2005-06-02,0.009,0.932,0.059,0.9467
33043,spam,2005-06-02,0.042,0.754,0.204,0.9999
33044,spam,2005-06-02,0.028,0.972,0.0,-0.296
33045,spam,2005-06-02,0.124,0.775,0.101,-0.2491
33046,spam,2005-06-02,0.015,0.863,0.122,0.9694
33047,spam,2005-06-02,0.048,0.817,0.135,0.9884
33048,spam,2005-06-02,0.06,0.83,0.11,0.7877
33049,spam,2005-06-03,0.041,0.8,0.158,0.7197
33050,spam,2005-06-03,0.033,0.83,0.137,0.9924
33051,spam,2005-06-03,0.034,0.878,0.088,0.4215
33052,spam,2005-06-03,0.0,0.868,0.132,0.9504
33053,spam,2005-06-03,0.023,0.849,0.127,0.966
33054,spam,2005-06-03,0.075,0.831,0.094,0.5188
33055,spam,2005-06-03,0.0,0.811,0.189,0.4199
33056,spam,2005-06-03,0.12,0.823,0.057,-0.7845
33057,spam,2005-06-03,0.0,0.811,0.189,0.9937
33058,spam,2005-06-03,0.034,0.818,0.148,0.7471
33059,spam,2005-06-04,0.093,0.907,0.0,-0.5216
33060,spam,2005-06-04,0.044,0.864,0.092,0.6643
33061,spam,2005-06-04,0.067,0.76,0.173,0.9959
33062,spam,2005-06-04,0.071,0.725,0.204,0.9491
33063,spam,2005-06-04,0.027,0.834,0.139,0.8385
33064,spam,2005-06-05,0.072,0.81,0.119,0.4621
33065,spam,2005-06-05,0.079,0.742,0.179,0.8555
33066,spam,2005-06-05,0.073,0.881,0.046,-0.4574
33067,spam,2005-06-05,0.045,0.874,0.08,0.7335
33068,spam,2005-06-05,0.037,0.898,0.065,0.2144
33069,spam,2005-06-05,0.02,0.664,0.316,0.9791
33070,spam,2005-06-05,0.02,0.914,0.066,0.7339
33071,spam,2005-06-05,0.028,0.838,0.133,0.9977
33072,spam,2005-06-05,0.0,0.847,0.153,0.9779
33073,spam,2005-06-05,0.0,0.655,0.345,0.9983
33074,spam,2005-06-06,0.007,0.824,0.169,0.9803
33075,spam,2005-06-06,0.034,0.821,0.145,0.9536
33076,spam,2005-06-06,0.004,0.828,0.168,0.998
33077,spam,2005-06-06,0.0,0.721,0.279,0.992
33078,spam,2005-06-06,0.052,0.805,0.143,0.9768
33079,spam,2005-06-06,0.011,0.797,0.192,0.998
33080,spam,2005-06-06,0.0,0.716,0.284,0.976
33081,spam,2005-06-06,0.041,0.823,0.136,0.9914
33082,spam,2005-06-06,0.017,0.786,0.197,0.9984
33083,spam,2005-06-06,0.033,0.883,0.084,0.7832
33084,spam,2005-06-06,0.024,0.802,0.173,0.9954
33085,spam,2005-06-06,0.068,0.817,0.115,0.7723
33086,spam,2005-06-06,0.137,0.726,0.137,0.0
33087,spam,2005-06-06,0.125,0.769,0.106,-0.5752
33088,spam,2005-06-06,0.123,0.643,0.234,0.5859
33089,spam,2005-06-06,0.11,0.807,0.083,-0.8356
33090,spam,2005-06-06,0.084,0.753,0.163,0.9249
33091,spam,2005-06-07,0.024,0.847,0.129,0.966
33092,spam,2005-06-07,0.03,0.889,0.081,0.9911
33093,spam,2005-06-07,0.0,1.0,0.0,0.0
33094,spam,2005-06-07,0.046,0.866,0.089,0.9875
33095,spam,2005-06-07,0.042,0.711,0.246,0.9313
33096,spam,2005-06-07,0.099,0.748,0.153,0.88
33097,spam,2005-06-07,0.034,0.961,0.005,-0.965
33098,spam,2005-06-07,0.09,0.816,0.095,0.4314
33099,spam,2005-06-08,0.0,0.782,0.218,0.9217
33100,spam,2005-06-08,0.072,0.756,0.171,0.9704
33101,spam,2005-06-08,0.0,0.789,0.211,0.872
33102,spam,2005-06-08,0.07,0.863,0.067,-0.1007
33103,spam,2005-06-08,0.023,0.873,0.104,0.8709
33104,spam,2005-06-08,0.0,0.934,0.066,0.8456
33105,spam,2005-06-08,0.103,0.767,0.13,0.5733
33106,spam,2005-06-08,0.015,0.872,0.113,0.9476
33107,spam,2005-06-08,0.112,0.82,0.068,-0.8821
33108,spam,2005-06-08,0.062,0.748,0.19,0.705
33109,spam,2005-06-08,0.029,0.77,0.201,0.9981
33110,spam,2005-06-08,0.023,0.772,0.205,0.9956
33111,spam,2005-06-08,0.019,0.81,0.171,0.9989
33112,spam,2005-06-08,0.093,0.8,0.107,0.34
33113,spam,2005-06-09,0.057,0.855,0.089,0.6124
33114,spam,2005-06-09,0.078,0.771,0.151,0.9377
33115,spam,2005-06-09,0.0,0.8,0.2,0.9477
33116,spam,2005-06-09,0.03,0.96,0.01,-0.9325
33117,spam,2005-06-09,0.064,0.876,0.06,-0.1331
33118,spam,2005-06-09,0.113,0.811,0.076,-0.6632
33119,spam,2005-06-09,0.027,0.765,0.209,0.9978
33120,spam,2005-06-09,0.004,0.802,0.194,0.9983
33121,spam,2005-06-09,0.017,0.796,0.187,0.9974
33122,spam,2005-06-09,0.096,0.776,0.128,0.5663
33123,spam,2005-06-09,0.077,0.805,0.118,0.8057
33124,spam,2005-06-09,0.033,0.883,0.084,0.7832
33125,spam,2005-06-09,0.054,0.682,0.263,0.9762
33126,spam,2005-06-09,0.0,0.93,0.07,0.8834
33127,spam,2005-06-09,0.0,0.797,0.203,0.95
33128,spam,2005-06-09,0.019,0.794,0.187,0.9982
33129,spam,2005-06-10,0.0,0.76,0.24,0.9643
33130,spam,2005-06-10,0.023,0.834,0.142,0.9731
33131,spam,2005-06-10,0.039,0.897,0.064,0.4003
33132,spam,2005-06-10,0.0,0.93,0.07,0.5972
33133,spam,2005-06-10,0.108,0.774,0.118,0.1511
33134,spam,2005-06-10,0.023,0.849,0.127,0.966
33135,spam,2005-06-10,0.066,0.894,0.04,-0.6504
33136,spam,2005-06-10,0.003,0.863,0.134,0.9964
33137,spam,2005-06-10,0.0,0.9,0.1,0.877
33138,spam,2005-06-10,0.07,0.794,0.136,0.6662
33139,spam,2005-06-11,0.081,0.74,0.179,0.5267
33140,spam,2005-06-11,0.0,0.715,0.285,0.5248
33141,spam,2005-06-11,0.074,0.822,0.104,0.7208
33142,spam,2005-06-11,0.0,0.893,0.107,0.5859
33143,spam,2005-06-11,0.018,0.816,0.166,0.9959
33144,spam,2005-06-11,0.034,0.734,0.232,0.9273
33145,spam,2005-06-11,0.04,0.874,0.086,0.8419
33146,spam,2005-06-11,0.0,0.798,0.202,0.9477
33147,spam,2005-06-11,0.04,0.764,0.196,0.929
33148,spam,2005-06-11,0.051,0.868,0.081,0.9042
33149,spam,2005-06-12,0.089,0.681,0.23,0.8832
33150,spam,2005-06-12,0.024,0.721,0.254,0.9623
33151,spam,2005-06-12,0.115,0.815,0.069,-0.8967
33152,spam,2005-06-12,0.022,0.898,0.079,0.9947
33153,spam,2005-06-12,0.007,0.797,0.196,0.9937
33154,spam,2005-06-12,0.051,0.838,0.11,0.774
33155,spam,2005-06-12,0.015,0.913,0.072,0.7574
33156,spam,2005-06-12,0.033,0.738,0.229,0.9273
33157,spam,2005-06-13,0.078,0.766,0.156,0.9523
33158,spam,2005-06-13,0.082,0.758,0.159,0.9568
33159,spam,2005-06-13,0.064,0.909,0.027,-0.3586
33160,spam,2005-06-13,0.022,0.849,0.128,0.9747
33161,spam,2005-06-13,0.0,0.887,0.113,0.9499
33162,spam,2005-06-13,0.079,0.856,0.064,-0.4939
33163,spam,2005-06-13,0.092,0.764,0.144,0.8817
33164,spam,2005-06-14,0.055,0.742,0.203,0.9795
33165,spam,2005-06-14,0.055,0.78,0.164,0.9732
33166,spam,2005-06-14,0.0,0.741,0.259,0.5411
33167,spam,2005-06-14,0.08,0.891,0.028,-0.7622
33168,spam,2005-06-14,0.052,0.804,0.144,0.9861
33169,spam,2005-06-14,0.0,0.777,0.223,0.8949
33170,spam,2005-06-14,0.084,0.735,0.181,0.8519
33171,spam,2005-06-14,0.023,0.772,0.205,0.9411
33172,spam,2005-06-14,0.0,0.888,0.112,0.939
33173,spam,2005-06-14,0.026,0.836,0.137,0.9954
33174,spam,2005-06-14,0.09,0.749,0.161,0.8024
33175,spam,2005-06-14,0.09,0.704,0.206,0.8513
33176,spam,2005-06-14,0.032,0.881,0.088,0.5399
33177,spam,2005-06-14,0.061,0.788,0.152,0.9671
33178,spam,2005-06-15,0.07,0.84,0.09,0.3164
33179,spam,2005-06-15,0.147,0.715,0.137,-0.4891
33180,spam,2005-06-15,0.064,0.759,0.177,0.9993
33181,spam,2005-06-15,0.192,0.671,0.137,-0.5972
